id,page_number,is_premium,title,topic_tags,difficulty,similar_questions,no_similar_questions,acceptance,accepted,submission,discussion_count,likes,dislikes,problem_URL
2061,42,True,2061. Number of Spaces Cleaning Robot Cleaned,"['Array', 'Matrix', 'Simulation']",Medium,"[""['Robot Room Cleaner']""]",1.0,62.316165525454,10466,16795,10,128,28,https://leetcode.com/problems/number-of-spaces-cleaning-robot-cleaned/
2062,42,False,2062. Count Vowel Substrings of a String,"['Hash Table', 'String']",Easy,"[""['Number of Matching Subsequences'"", ""'Subarrays with K Different Integers'"", ""'Number of Substrings With Only 1s'"", ""'Longest Substring Of All Vowels in Order'"", ""'Total Appeal of A String'"", ""'Count of Substrings Containing Every Vowel and K Consonants II'"", ""'Count of Substrings Containing Every Vowel and K Consonants I']""]",7.0,72.25299456688661,68222,94421,49,1085,403,https://leetcode.com/problems/count-vowel-substrings-of-a-string/
2063,42,False,2063. Vowels of All Substrings,"['Math', 'String', 'Dynamic Programming', 'Combinatorics']",Medium,"[""['Number of Substrings Containing All Three Characters'"", ""'Total Appeal of A String']""]",2.0,54.91711639590896,39788,72451,25,896,35,https://leetcode.com/problems/vowels-of-all-substrings/
2064,42,False,2064. Minimized Maximum of Products Distributed to Any Store,"['Array', 'Binary Search', 'Greedy']",Medium,"[""['Koko Eating Bananas'"", ""'Capacity To Ship Packages Within D Days'"", ""'Maximum Candies Allocated to K Children'"", ""'Find the Smallest Divisor Given a Threshold'"", ""'Magnetic Force Between Two Balls'"", ""'Minimum Limit of Balls in a Bag'"", ""'Minimum Time to Complete Trips'"", ""'Maximum Number of Robots Within Budget']""]",8.0,62.79031809820417,142340,226691,160,1772,105,https://leetcode.com/problems/minimized-maximum-of-products-distributed-to-any-store/
2065,42,False,2065. Maximum Path Quality of a Graph,"['Array', 'Backtracking', 'Graph']",Hard,"[""['Cherry Pickup'"", ""'Minimum Cost to Reach Destination in Time']""]",2.0,60.27675941427027,28443,47187,17,702,52,https://leetcode.com/problems/maximum-path-quality-of-a-graph/
2066,42,True,2066. Account Balance,['Database'],Medium,['[]'],1.0,81.91015783083772,12144,14826,7,73,2,https://leetcode.com/problems/account-balance/
2067,42,True,2067. Number of Equal Count Substrings,"['Hash Table', 'String', 'Sliding Window', 'Counting']",Medium,"[""['Longest Substring Without Repeating Characters'"", ""'Longest Substring with At Least K Repeating Characters'"", ""'Unique Substrings With Equal Digit Frequency']""]",3.0,44.89011648853128,3738,8327,6,110,11,https://leetcode.com/problems/number-of-equal-count-substrings/
2068,42,False,2068. Check Whether Two Strings are Almost Equivalent,"['Hash Table', 'String', 'Counting']",Easy,"[""['Find the Occurrence of First Almost Equal Substring']""]",1.0,63.9350602399509,76045,118941,13,565,22,https://leetcode.com/problems/check-whether-two-strings-are-almost-equivalent/
2069,42,False,2069. Walking Robot Simulation II,"['Design', 'Simulation']",Medium,"[""['Walking Robot Simulation']""]",1.0,25.185360841040232,15931,63255,20,192,320,https://leetcode.com/problems/walking-robot-simulation-ii/
2070,42,False,2070. Most Beautiful Item for Each Query,"['Array', 'Binary Search', 'Sorting']",Medium,"[""['Closest Room'"", ""'Find the Score of All Prefixes of an Array'"", ""'Maximum Sum Queries']""]",3.0,62.05704957134618,126965,204594,137,1255,45,https://leetcode.com/problems/most-beautiful-item-for-each-query/
2071,42,False,2071. Maximum Number of Tasks You Can Assign,"['Array', 'Two Pointers', 'Binary Search', 'Greedy', 'Queue', 'Sorting', 'Monotonic Queue']",Hard,"[""['Most Profit Assigning Work'"", ""'Maximum Running Time of N Computers'"", ""'Maximum Number of Robots Within Budget'"", ""'Maximum Matching of Players With Trainers'"", ""'Maximize the Minimum Powered City']""]",5.0,50.32694988363815,84122,167151,254,1073,57,https://leetcode.com/problems/maximum-number-of-tasks-you-can-assign/
2072,42,True,2072. The Winner University,['Database'],Easy,"[""['The Number of Rich Customers']""]",1.0,75.09506721653901,14021,18671,2,71,3,https://leetcode.com/problems/the-winner-university/
2073,42,False,2073. Time Needed to Buy Tickets,"['Array', 'Queue', 'Simulation']",Easy,"[""['Number of Students Unable to Eat Lunch']""]",1.0,71.2302496523409,268909,377522,146,1819,161,https://leetcode.com/problems/time-needed-to-buy-tickets/
2074,42,False,2074. Reverse Nodes in Even Length Groups,['Linked List'],Medium,"[""['Reverse Nodes in k-Group'"", ""'Reverse Linked List']""]",2.0,62.44044467972473,40103,64226,66,837,371,https://leetcode.com/problems/reverse-nodes-in-even-length-groups/
2075,42,False,2075. Decode the Slanted Ciphertext,"['String', 'Simulation']",Medium,"[""['Diagonal Traverse']""]",1.0,49.937571250203575,18398,36842,13,265,69,https://leetcode.com/problems/decode-the-slanted-ciphertext/
2076,42,False,2076. Process Restricted Friend Requests,"['Union Find', 'Graph']",Hard,"[""['Number of Islands II'"", ""'Smallest String With Swaps'"", ""'Maximum Employees to Be Invited to a Meeting']""]",3.0,57.647564546895566,21457,37220,8,651,16,https://leetcode.com/problems/process-restricted-friend-requests/
2077,42,True,2077. Paths in Maze That Lead to Same Room,['Graph'],Medium,"[""['Number of Connected Components in an Undirected Graph'"", ""'Reachable Nodes In Subdivided Graph'"", ""'Distance to a Cycle in Undirected Graph'"", ""'Find if Path Exists in Graph']""]",4.0,56.21904494907019,6016,10701,3,140,12,https://leetcode.com/problems/paths-in-maze-that-lead-to-same-room/
2078,42,False,2078. Two Furthest Houses With Different Colors,"['Array', 'Greedy']",Easy,"[""['Replace Elements with Greatest Element on Right Side'"", ""'Maximum Distance Between a Pair of Values'"", ""'Maximum Difference Between Increasing Elements']""]",3.0,65.5569752763324,85169,129916,21,995,33,https://leetcode.com/problems/two-furthest-houses-with-different-colors/
2079,42,False,2079. Watering Plants,"['Array', 'Simulation']",Medium,"[""['Watering Plants II']""]",1.0,80.07021401531715,64088,80040,25,958,73,https://leetcode.com/problems/watering-plants/
2080,42,False,2080. Range Frequency Queries,"['Array', 'Hash Table', 'Binary Search', 'Design', 'Segment Tree']",Medium,['[]'],1.0,40.6130854646147,29187,71866,15,721,28,https://leetcode.com/problems/range-frequency-queries/
2081,42,False,2081. Sum of k-Mirror Numbers,"['Math', 'Enumeration']",Hard,"[""['Strobogrammatic Number II'"", ""'Prime Palindrome']""]",2.0,63.85626069738565,76108,119187,132,428,210,https://leetcode.com/problems/sum-of-k-mirror-numbers/
2082,42,True,2082. The Number of Rich Customers,['Database'],Easy,"[""['The Winner University']""]",1.0,77.39683898055786,28941,37393,6,101,25,https://leetcode.com/problems/the-number-of-rich-customers/
2083,42,True,2083. Substrings That Begin and End With the Same Letter,"['Hash Table', 'Math', 'String', 'Counting', 'Prefix Sum']",Medium,"[""['Number of Good Pairs'"", ""'Sum of Beauty of All Substrings'"", ""'Count Pairs in Two Arrays'"", ""'Unique Substrings With Equal Digit Frequency']""]",4.0,74.3344673038501,13766,18519,11,137,12,https://leetcode.com/problems/substrings-that-begin-and-end-with-the-same-letter/
2084,42,True,2084. Drop Type 1 Orders for Customers With Type 0 Orders,['Database'],Medium,['[]'],1.0,86.49543807024122,13841,16002,11,94,20,https://leetcode.com/problems/drop-type-1-orders-for-customers-with-type-0-orders/
2085,42,False,2085. Count Common Words With One Occurrence,"['Array', 'Hash Table', 'String', 'Counting']",Easy,"[""['Intersection of Two Arrays'"", ""'Uncommon Words from Two Sentences'"", ""'Kth Distinct String in an Array']""]",3.0,72.86055064108935,102626,140852,11,894,21,https://leetcode.com/problems/count-common-words-with-one-occurrence/
2086,42,False,2086. Minimum Number of Food Buckets to Feed the Hamsters,"['String', 'Dynamic Programming', 'Greedy']",Medium,"[""['Maximum Number of People That Can Be Caught in Tag'"", ""'Brightest Position on Street']""]",2.0,47.512264708952365,27311,57482,15,565,31,https://leetcode.com/problems/minimum-number-of-food-buckets-to-feed-the-hamsters/
2087,42,False,2087. Minimum Cost Homecoming of a Robot in a Grid,"['Array', 'Greedy']",Medium,"[""['Unique Paths'"", ""'Minimum Path Sum'"", ""'Bomb Enemy'"", ""'Count Square Submatrices with All Ones'"", ""'Paths in Matrix Whose Sum Is Divisible by K'"", '""Check if There is a Path With Equal Number of 0\'s And 1\'s""]']",6.0,51.46968266349193,25075,48718,48,733,96,https://leetcode.com/problems/minimum-cost-homecoming-of-a-robot-in-a-grid/
2088,42,False,2088. Count Fertile Pyramids in a Land,"['Array', 'Dynamic Programming', 'Matrix']",Hard,"[""['Count Square Submatrices with All Ones'"", ""'Get Biggest Three Rhombus Sums in a Grid']""]",2.0,66.01677260830084,12359,18721,7,392,21,https://leetcode.com/problems/count-fertile-pyramids-in-a-land/
2089,42,False,2089. Find Target Indices After Sorting Array,"['Array', 'Binary Search', 'Sorting']",Easy,"[""['Find First and Last Position of Element in Sorted Array'"", ""'Rank Transform of an Array'"", ""'Find Words Containing Character']""]",3.0,77.53112293828727,253035,326365,51,1927,104,https://leetcode.com/problems/find-target-indices-after-sorting-array/
2090,42,False,2090. K Radius Subarray Averages,"['Array', 'Sliding Window']",Medium,"[""['Minimum Size Subarray Sum'"", ""'Moving Average from Data Stream'"", ""'Subarray Sum Equals K'"", ""'Maximum Average Subarray I'"", ""'Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold'"", ""'Find the Grid of Region Average']""]",6.0,45.89096785080565,179486,391114,108,2037,102,https://leetcode.com/problems/k-radius-subarray-averages/
2091,42,False,2091. Removing Minimum and Maximum From Array,"['Array', 'Greedy']",Medium,"[""['Maximum Points You Can Obtain from Cards'"", ""'Minimum Deletions to Make Character Frequencies Unique']""]",2.0,55.75476292225281,56101,100621,24,1021,56,https://leetcode.com/problems/removing-minimum-and-maximum-from-array/
2092,42,False,2092. Find All People With Secret,"['Depth-First Search', 'Breadth-First Search', 'Union Find', 'Graph', 'Sorting']",Hard,"[""['Reachable Nodes In Subdivided Graph']""]",1.0,45.29439194363281,105877,233753,132,1656,82,https://leetcode.com/problems/find-all-people-with-secret/
2093,42,True,2093. Minimum Cost to Reach City With Discounts,"['Graph', 'Heap (Priority Queue)', 'Shortest Path']",Medium,"[""['Cheapest Flights Within K Stops'"", ""'Connecting Cities With Minimum Cost'"", ""'Maximum Cost of Trip With K Highways'"", ""'Minimum Cost to Reach Destination in Time']""]",4.0,59.87251402345743,11741,19610,16,240,22,https://leetcode.com/problems/minimum-cost-to-reach-city-with-discounts/
2094,42,False,2094. Finding 3-Digit Even Numbers,"['Array', 'Hash Table', 'Sorting', 'Enumeration']",Easy,"[""['Find Numbers with Even Number of Digits']""]",1.0,78.91135980433937,170357,215884,157,1452,335,https://leetcode.com/problems/finding-3-digit-even-numbers/
2095,42,False,2095. Delete the Middle Node of a Linked List,"['Linked List', 'Two Pointers']",Medium,"[""['Remove Nth Node From End of List'"", ""'Reorder List'"", ""'Remove Linked List Elements'"", ""'Middle of the Linked List']""]",4.0,59.43994404118265,813226,1368148,104,4757,101,https://leetcode.com/problems/delete-the-middle-node-of-a-linked-list/
2096,42,False,2096. Step-By-Step Directions From a Binary Tree Node to Another,"['String', 'Tree', 'Depth-First Search', 'Binary Tree']",Medium,"[""['Path Sum II'"", ""'Lowest Common Ancestor of a Binary Tree'"", ""'Binary Tree Paths'"", ""'Find Distance in a Binary Tree']""]",4.0,56.33964910894219,228123,404907,184,3211,166,https://leetcode.com/problems/step-by-step-directions-from-a-binary-tree-node-to-another/
2097,42,False,2097. Valid Arrangement of Pairs,"['Depth-First Search', 'Graph', 'Eulerian Circuit']",Hard,"[""['Reconstruct Itinerary'"", ""'Find if Path Exists in Graph']""]",2.0,66.41131803476542,79238,119314,115,1055,55,https://leetcode.com/problems/valid-arrangement-of-pairs/
2098,42,True,2098. Subsequence of Size K With the Largest Even Sum,"['Array', 'Greedy', 'Sorting']",Medium,"[""['Split Array Largest Sum'"", ""'Partition Array for Maximum Sum'"", ""'Number of Sub-arrays With Odd Sum']""]",3.0,35.73305725889942,4487,12557,7,97,8,https://leetcode.com/problems/subsequence-of-size-k-with-the-largest-even-sum/
2099,42,False,2099. Find Subsequence of Length K With the Largest Sum,"['Array', 'Hash Table', 'Sorting', 'Heap (Priority Queue)']",Easy,"[""['Kth Largest Element in an Array'"", ""'Maximize Sum Of Array After K Negations'"", ""'Sort Integers by The Number of 1 Bits'"", ""'Minimum Difference in Sums After Removal of Elements']""]",4.0,57.4508515929245,171423,298381,177,1728,179,https://leetcode.com/problems/find-subsequence-of-length-k-with-the-largest-sum/
2100,42,False,2100. Find Good Days to Rob the Bank,"['Array', 'Dynamic Programming', 'Prefix Sum']",Medium,"[""['Non-decreasing Array'"", ""'Longest Mountain in Array'"", ""'Find in Mountain Array'"", ""'Maximum Ascending Subarray Sum'"", ""'Find All Good Indices']""]",5.0,50.85263651693228,40109,78873,36,970,53,https://leetcode.com/problems/find-good-days-to-rob-the-bank/
2101,43,False,2101. Detonate the Maximum Bombs,"['Array', 'Math', 'Depth-First Search', 'Breadth-First Search', 'Graph', 'Geometry']",Medium,"[""['Minesweeper'"", ""'Number of Provinces'"", ""'Max Area of Island'"", ""'Rotting Oranges']""]",4.0,49.55077642465035,164459,331902,132,3321,161,https://leetcode.com/problems/detonate-the-maximum-bombs/
2102,43,False,2102. Sequentially Ordinal Rank Tracker,"['Design', 'Heap (Priority Queue)', 'Data Stream', 'Ordered Set']",Hard,"[""['Find Median from Data Stream'"", ""'Kth Largest Element in a Stream'"", ""'Finding MK Average']""]",3.0,61.52384020618557,19097,31038,14,402,45,https://leetcode.com/problems/sequentially-ordinal-rank-tracker/
2103,43,False,2103. Rings and Rods,"['Hash Table', 'String']",Easy,"[""['Check if All Characters Have Equal Number of Occurrences']""]",1.0,81.36659300151207,90941,111767,14,1007,20,https://leetcode.com/problems/rings-and-rods/
2104,43,False,2104. Sum of Subarray Ranges,"['Array', 'Stack', 'Monotonic Stack']",Medium,"[""['Next Greater Element I'"", ""'Sum of Subarray Minimums'"", ""'Number of Visible People in a Queue'"", ""'Count Number of Homogenous Substrings'"", ""'Sum of Total Strength of Wizards']""]",5.0,60.21853668499507,188695,313353,100,2848,140,https://leetcode.com/problems/sum-of-subarray-ranges/
2105,43,False,2105. Watering Plants II,"['Array', 'Two Pointers', 'Simulation']",Medium,"[""['Watering Plants']""]",1.0,48.30317141143684,27385,56694,27,305,162,https://leetcode.com/problems/watering-plants-ii/
2106,43,False,2106. Maximum Fruits Harvested After at Most K Steps,"['Array', 'Binary Search', 'Sliding Window', 'Prefix Sum']",Hard,"[""['Maximum Performance of a Team']""]",1.0,61.049335285674935,84220,137954,141,987,42,https://leetcode.com/problems/maximum-fruits-harvested-after-at-most-k-steps/
2107,43,True,2107. Number of Unique Flavors After Sharing K Candies,"['Array', 'Hash Table', 'Sliding Window']",Medium,"[""['Remove Boxes'"", ""'Subarrays with K Different Integers']""]",2.0,60.429952008414965,9192,15211,10,115,7,https://leetcode.com/problems/number-of-unique-flavors-after-sharing-k-candies/
2108,43,False,2108. Find First Palindromic String in the Array,"['Array', 'Two Pointers', 'String']",Easy,"[""['Valid Palindrome']""]",1.0,83.9733674559874,358310,426695,76,1619,58,https://leetcode.com/problems/find-first-palindromic-string-in-the-array/
2109,43,False,2109. Adding Spaces to a String,"['Array', 'Two Pointers', 'String', 'Simulation']",Medium,['[]'],1.0,71.71691959531417,215495,300480,158,1095,113,https://leetcode.com/problems/adding-spaces-to-a-string/
2110,43,False,2110. Number of Smooth Descent Periods of a Stock,"['Array', 'Math', 'Dynamic Programming']",Medium,"[""['Subarray Product Less Than K'"", ""'Number of Valid Subarrays'"", ""'Number of Zero-Filled Subarrays']""]",3.0,59.82153340378067,45855,76653,17,754,36,https://leetcode.com/problems/number-of-smooth-descent-periods-of-a-stock/
2111,43,False,2111. Minimum Operations to Make the Array K-Increasing,"['Array', 'Binary Search']",Hard,"[""['Longest Increasing Subsequence'"", ""'Minimum Swaps To Make Sequences Increasing']""]",2.0,39.79682672671101,15200,38194,7,718,15,https://leetcode.com/problems/minimum-operations-to-make-the-array-k-increasing/
2112,43,True,2112. The Airport With the Most Traffic,['Database'],Medium,['[]'],1.0,71.36051829268293,11235,15744,6,69,8,https://leetcode.com/problems/the-airport-with-the-most-traffic/
